('Stockfish 17.1 64-bit 8CPU', 'https://github.com/official-stockfish/Stockfish', 'Marco Costalba, Joona Kiiski, Stockfish team members', '3817', 'saved_engines\\Stockfish 17.1 64-bit 8CPU\\stockfish\\stockfish-windows-x86-64.exe', '1', '2024-03-30T17:18:38Z', 'C++')
('Halogen 10 64-bit 4CPU', 'https://github.com/KierenP/Halogen', 'Kieren Pearson (Australia)', '3317', 'saved_engines\\Halogen 10 64-bit 4CPU\\Halogen10-x64-nopopcnt.exe', '81', '2021-03-04T08:54:04Z', 'C++')
('Velvet 3.2.0 64-bit', 'https://github.com/mhonert/velvet-chess', 'Martin Honert (Germany)', '3317', 'saved_engines\\Velvet 3.2.0 64-bit\\velvet-v3.2.0-x86_64-avx2.exe', '81', '2022-02-05T10:01:51Z', 'Rust')
('pawn 1.0 64-bit', 'https://github.com/ruicoelhopedro/pawn', 'Rui Coelho (Portugal)', '3315', 'saved_engines\\pawn 1.0 64-bit\\pawn_1.0_win_generic.exe', '81', '2023-03-12T17:57:28Z', 'C++')
('Pedantic 2.0.0 64-bit', 'https://github.com/JoAnnP38/PedanticRF', 'JoAnn D. Peeler (USA)', '3311', 'saved_engines\\Pedantic 2.0.0 64-bit\\Pedantic_2.0.0\\Pedantic.exe', '81', '2024-08-20T23:04:28Z', 'C#')
('Counter 5.0 64-bit', 'https://github.com/ChizhovVadim/CounterGo', 'Vadim Chizhov', '3310', 'saved_engines\\Counter 5.0 64-bit\\counter-5.0-windows-amd64.exe', '81', '2022-11-23T09:45:57Z', 'Go')
('Zangdar 2.30 64-bit', 'https://github.com/Carbecq/Zangdar', 'Philippe Chevalier (France)', '3303', 'saved_engines\\Zangdar 2.30 64-bit\\Zangdar-2.30-5950X-nopext.exe', '84', '2024-08-25T12:35:20Z', 'C++')
('Princhess 0.19.0 64-bit', 'https://github.com/princesslana/princhess', 'Lana Samson (Australia)', '3300', 'saved_engines\\Princhess 0.19.0 64-bit\\princhess.exe', '85-86', '2024-09-29T08:25:47Z', 'Rust')
('Black Marlin 5.0 64-bit', 'https://github.com/dsekercioglu/blackmarlin', 'Doruk SEKERCIOGLU (Turkey)', '3298', 'saved_engines\\Black Marlin 5.0 64-bit\\blackmarlin-windows-popcnt-avx2.exe', '85-86', '2022-04-01T11:27:35Z', 'Rust')
('Combusken 1.4.0 64-bit 4CPU', 'https://github.com/mhib/combusken', 'Marcin Henryk Bartkowiak (Poland)', '3296', 'saved_engines\\Combusken 1.4.0 64-bit 4CPU\\combusken-1_4_0-windows-amd64.exe', '85-86', '2020-10-31T16:20:56Z', 'Go')
('Caissa 0.8 64-bit', 'https://github.com/Witek902/Caissa', 'Michal Witanowski (Poland)', '3293', 'saved_engines\\Caissa 0.8 64-bit\\Caissa_0.8\\Caissa_0.8.0_AVX2_BMI2.exe', '85-86', '2022-07-29T00:34:08Z', 'C++')
('Nalwald 18 64-bit', 'https://github.com/tsoj/Nalwald', 'Jost Triller (Germany)', '3289', 'saved_engines\\Nalwald 18 64-bit\\Nalwald-18-modern.exe', '85-86', '2024-07-10T23:02:30Z', 'Nim')
('Leorik 3.0 64-bit', 'https://github.com/lithander/Leorik', 'Thomas Jahn (Germany)', '3282', 'saved_engines\\Leorik 3.0 64-bit\\Leorik 3.0.1 Windows\\Leorik-3.0.1.exe', '88', '2024-02-05T23:16:18Z', 'C#')
('RubiChess 1.8 64-bit', 'https://github.com/Matthies/RubiChess', 'Andreas Matthies (Germany)', '3282', 'saved_engines\\RubiChess 1.8 64-bit\\RubiChess-1.8-Legacy.exe', '88', '2020-08-15T08:32:09Z', 'C')
('Clover 2.4 64-bit', 'https://github.com/lucametehau/CloverEngine', 'Luca Metehau (Romania)', '3279', 'saved_engines\\Clover 2.4 64-bit\\Clover.2.4-avx2.exe', '88', '2021-07-14T11:16:00Z', 'C++')
('RukChess 3.0.15 64-bit', 'https://github.com/Ilya-Ruk/RukChess', 'Ilya Rukavishnikov', '3274', 'saved_engines\\RukChess 3.0.15 64-bit\\RukChess.3.0.SEF.exe', '88', '2022-09-06T08:53:49Z', 'C++')
('RukChess 3.0.17 64-bit', 'https://github.com/Ilya-Ruk/RukChess', 'Ilya Rukavishnikov', '3274', 'saved_engines\\RukChess 3.0.17 64-bit\\RukChess.3.0.SEF.exe', '88', '2022-09-06T08:53:49Z', 'C++')
('Weiss 1.4 64-bit', 'https://github.com/TerjeKir/weiss', 'Terje Kirstihagen (Norway)', '3271', 'saved_engines\\Weiss 1.4 64-bit\\weiss-nopopcnt.exe', '88', '2021-07-02T22:09:31Z', 'C')
('Svart 6 64-bit', 'https://github.com/crippa1337/svart', 'Cristopher Torgrip (Sweden)', '3269', 'saved_engines\\Svart 6 64-bit\\svart6-x86_64-win-v1.exe', '89', '2023-08-25T18:19:51Z', 'Rust')
('Igel 2.5.0 64-bit 4CPU', 'https://github.com/vshcherbyna/igel', 'Volodymyr Shcherbyna (Ukraine)', '3268', 'saved_engines\\Igel 2.5.0 64-bit 4CPU\\windows\\igel-x64_bmi2.exe', '89', '2020-06-15T00:34:12Z', 'C++')
('Minic 3.06 64-bit', 'https://github.com/tryingsomestuff/Minic', 'Vivien Clauzon (France)', '3264', 'saved_engines\\Minic 3.06 64-bit\\minic_3.06_mingw_x64_core2.exe', '89', '2021-05-02T12:09:08Z', 'C++')
('Svart 5 64-bit', 'https://github.com/crippa1337/svart', 'Cristopher Torgrip (Sweden)', '3260', 'saved_engines\\Svart 5 64-bit\\svart-x86_64-win-v1.exe', '89', '2023-06-01T18:59:16Z', 'Rust')
('RukChess 3.0 64-bit', 'https://github.com/Ilya-Ruk/RukChess', 'Ilya Rukavishnikov', '3259', 'saved_engines\\RukChess 3.0 64-bit\\RukChess.3.0.SEF.exe', '89', '2022-09-06T08:53:49Z', 'C++')
('Winter 0.9 64-bit 4CPU', 'https://github.com/rosenthj/Winter', 'Jonathan Rosenthal (Switzerland)', '3259', 'saved_engines\\Winter 0.9 64-bit 4CPU\\Winter_0.9_Ancient.exe', '89', '2020-10-05T05:17:31Z', 'C++')
('Devre 3.0 64-bit', 'https://github.com/OmerFarukTutkun/Devre', 'Omer Faruk Tutkun (Turkey)', '3257', 'saved_engines\\Devre 3.0 64-bit\\devre_3.0-windows-avx2.exe', '89', '2022-06-29T13:51:36Z', 'C++')
('Princhess 0.18.0 64-bit', 'https://github.com/princesslana/princhess', 'Lana Samson (Australia)', '3257', 'saved_engines\\Princhess 0.18.0 64-bit\\princhess.exe', '89', '2024-07-09T16:30:56Z', 'Rust')
('Avalanche 1.5.0 64-bit', 'https://github.com/SnowballSH/Avalanche', 'Yinuo Huang (China)', '3256', 'saved_engines\\Avalanche 1.5.0 64-bit\\Avalanche-x86_64-windows-1.5.0.exe', '89', '2023-07-22T13:21:45Z', 'Zig')
('BlackCore 4.0 64-bit', 'https://github.com/SzilBalazs/BlackCore', 'Balazs Szilagyi  (Hungary)', '3256', 'saved_engines\\BlackCore 4.0 64-bit\\BlackCore-avx2-win.exe', '89', '2022-12-26T15:41:55Z', 'C++')
('Viridithas 6.0.0 64-bit', 'https://github.com/cosmobobak/virtue', 'Cosmo Bobak (Scotland)', '3256', 'saved_engines\\Viridithas 6.0.0 64-bit\\viridithas6.0.0-avx2.exe', '89', '2022-12-27T14:36:46Z', 'Rust')
('Willow 3.0 64-bit', 'https://github.com/Adam-Kulju/Willow', 'Adam Kulju', '3256', 'saved_engines\\Willow 3.0 64-bit\\willow3_0-windows.exe', '89', '2023-07-23T00:19:03Z', 'C++')
('Minic 3.04 64-bit', 'https://github.com/tryingsomestuff/Minic', 'Vivien Clauzon (France)', '3253', 'saved_engines\\Minic 3.04 64-bit\\minic_3.04_mingw_x64_core2.exe', '89', '2021-02-14T11:42:50Z', 'C++')
('Combusken 1.3.0 64-bit 4CPU', 'https://github.com/mhib/combusken', 'Marcin Henryk Bartkowiak (Poland)', '3247', 'saved_engines\\Combusken 1.3.0 64-bit 4CPU\\combusken-windows-64.exe', '89', '2020-06-30T20:23:59Z', 'Go')
('Reckless 0.5.0 64-bit', 'https://github.com/codedeliveryservice/Reckless', 'Arseniy Surkov', '3247', 'saved_engines\\Reckless 0.5.0 64-bit\\reckless-x86_64-win-v1.exe', '89', '2024-02-04T12:55:36Z', 'Rust')
('Drofa 4.0.0 64-bit', 'https://github.com/justNo4b/Drofa', 'Alexander Litov (Russia)', '3246', 'saved_engines\\Drofa 4.0.0 64-bit\\Drofa_4.0.0.exe', '89', '2023-05-25T00:17:57Z', 'C++')
('Vajolet2 2.8 64-bit 4CPU', 'https://github.com/elcabesa/vajolet', 'Marco Belli (Italy)', '3244', 'saved_engines\\Vajolet2 2.8 64-bit 4CPU\\Vajolet2_2.8.exe', '91', '2019-11-01T09:08:12Z', 'C++')
('Marvin 5.2.0 64-bit', 'https://github.com/bmdanielsson/marvin-chess', 'Martin Danielsson', '3243', 'saved_engines\\Marvin 5.2.0 64-bit\\marvin_5.2.0_binaries\\windows\\marvin_x86_64_avx2.exe', '91', '2021-11-14T13:16:33Z', 'C')
('Zangdar 2.29 64-bit', 'https://github.com/Carbecq/Zangdar', 'Philippe Chevalier (France)', '3241', 'saved_engines\\Zangdar 2.29 64-bit\\Zangdar-2.29-5950X-nopext.exe', '91', '2024-05-07T11:51:09Z', 'C++')
('Smallbrain 5.0 64-bit', 'https://github.com/Disservin/Smallbrain', 'Max Allendorf (Germany)', '3234', 'saved_engines\\Smallbrain 5.0 64-bit\\smallbrain_5.0-x64-windows.exe', '92', '2022-07-13T21:42:54Z', 'C++')
('Winter 2.0 64-bit', 'https://github.com/rosenthj/Winter', 'Jonathan Rosenthal (Switzerland)', '3234', 'saved_engines\\Winter 2.0 64-bit\\Winter_2.0_Ancient.exe', '92', '2023-01-27T22:36:44Z', 'C++')
('Caissa 0.7.0 64-bit', 'https://github.com/Witek902/Caissa', 'Michal Witanowski (Poland)', '3226', 'saved_engines\\Caissa 0.7.0 64-bit\\Caissa_0.7\\Caissa-BMI2.exe', '92', '2022-07-11T23:28:41Z', 'C++')
('Cadie 2.0 64-bit', 'https://github.com/mwyngaarden/Cadie', 'Martin Wyngaarden (USA)', '3223', 'saved_engines\\Cadie 2.0 64-bit\\windows\\cadie_20_64_ja_avx2.exe', '93', '2024-10-28T22:21:05Z', 'C++')
('Avalanche 1.4.0 64-bit', 'https://github.com/SnowballSH/Avalanche', 'Yinuo Huang (China)', '3220', 'saved_engines\\Avalanche 1.4.0 64-bit\\Avalanche-x86_64-windows-1.4.0.exe', '93', '2023-03-21T04:14:17Z', 'Zig')
('Molybdenum 2.0 64-bit', 'https://github.com/rn5f107s2/Molybdenum', '', '3220', 'saved_engines\\Molybdenum 2.0 64-bit\\Molybdenum_windows.exe', '93', '2024-01-16T19:39:09Z', 'C++')
('Pedantic 1.1.0 64-bit', 'https://github.com/JoAnnP38/PedanticRF', 'JoAnn D. Peeler (USA)', '3214', 'saved_engines\\Pedantic 1.1.0 64-bit\\Pedantic_1.1.0\\Pedantic.exe', '95', '2024-06-18T18:51:47Z', 'C#')
('Lambergar 1.0 64-bit', 'https://github.com/jabolcni/Lambergar', 'Janez Podobnik (Slovenia)', '3213', 'saved_engines\\Lambergar 1.0 64-bit\\lambergar-1.0-x86_64-win-AVX2.exe', '96', '2025-01-14T12:23:06Z', 'Zig')
('Black Marlin 4.0 64-bit', 'https://github.com/dsekercioglu/blackmarlin', 'Doruk SEKERCIOGLU (Turkey)', '3212', 'saved_engines\\Black Marlin 4.0 64-bit\\blackmarlin-popcnt-avx2.exe', '96', '2022-01-15T11:15:51Z', 'Rust')
('Altair 5.0.0 64-bit', 'https://github.com/Alex2262/AltairChessEngine', 'Alexander Tian', '3211', 'saved_engines\\Altair 5.0.0 64-bit\\Altair-windows-x86-64-v1.exe', '96', '2023-09-24T19:38:19Z', 'C++')
('Igel 2.4.0 64-bit 4CPU', 'https://github.com/vshcherbyna/igel', 'Volodymyr Shcherbyna (Ukraine)', '3211', 'saved_engines\\Igel 2.4.0 64-bit 4CPU\\ponder\\igel-x64_popcnt.exe', '96', '2020-03-22T02:06:22Z', 'C++')
('Marvin 5.1.0 64-bit', 'https://github.com/bmdanielsson/marvin-chess', 'Martin Danielsson', '3208', 'saved_engines\\Marvin 5.1.0 64-bit\\marvin_5.1.0_binaries\\windows\\marvin_x86_64.exe', '96', '2021-07-09T12:10:35Z', 'C')
('Marvin 4.0.0 64-bit 4CPU', 'https://github.com/bmdanielsson/marvin-chess', 'Martin Danielsson', '3204', 'saved_engines\\Marvin 4.0.0 64-bit 4CPU\\marvin_4.0.0_binaries\\windows\\marvin_64bit.exe', '96', '2020-08-29T06:43:36Z', 'C')
('Nalwald 17 64-bit', 'https://github.com/tsoj/Nalwald', 'Jost Triller (Germany)', '3204', 'saved_engines\\Nalwald 17 64-bit\\Nalwald-17-modern.exe', '96', '2024-07-10T23:00:39Z', 'Nim')
('Arcanum 2.4 64-bit', 'https://github.com/LarsAur/Arcanum', 'Lars Aurud (Norway)', '3201', 'saved_engines\\Arcanum 2.4 64-bit\\Arcanum_v2.4.exe', '99', '2024-11-30T21:19:52Z', 'C++')
('Princhess 0.17.0 64-bit', 'https://github.com/princesslana/princhess', 'Lana Samson (Australia)', '3201', 'saved_engines\\Princhess 0.17.0 64-bit\\princhess.exe', '99', '2024-06-03T02:51:41Z', 'Rust')
('Seer 2.0.0 64-bit', 'https://github.com/connormcmonigle/seer-nnue', 'Connor McMonigle (USA)', '3200', 'saved_engines\\Seer 2.0.0 64-bit\\seer_core2.exe', '99', '2021-04-27T09:04:06Z', 'C++')
('Seer 2.0.1 64-bit', 'https://github.com/connormcmonigle/seer-nnue', 'Connor McMonigle (USA)', '3198', 'saved_engines\\Seer 2.0.1 64-bit\\seer_core2.exe', '99', '2021-04-27T09:04:06Z', 'C++')
('Priessnitz 2.0 64-bit', 'https://github.com/kfeske/Priessnitz', 'Kevin Feske (Germany), Kevin Feske (Germany)', '3194', 'saved_engines\\Priessnitz 2.0 64-bit\\priessnitz_2.0_avx2.exe', '101', '2024-11-03T04:08:51Z', 'C++')
('Combusken 1.2.0 64-bit 4CPU', 'https://github.com/mhib/combusken', 'Marcin Henryk Bartkowiak (Poland)', '3193', 'saved_engines\\Combusken 1.2.0 64-bit 4CPU\\combusken-windows-64.exe', '101', '2020-05-19T18:25:32Z', 'Go')
('Igel 2.3.1 64-bit 4CPU', 'https://github.com/vshcherbyna/igel', 'Volodymyr Shcherbyna (Ukraine)', '3192', 'saved_engines\\Igel 2.3.1 64-bit 4CPU\\windows\\igel-x64_old_cpu.exe', '101', '2020-01-01T03:24:37Z', 'C++')
('Pedantic 1.0.0 64-bit', 'https://github.com/JoAnnP38/PedanticRF', 'JoAnn D. Peeler (USA)', '3189', 'saved_engines\\Pedantic 1.0.0 64-bit\\Pedantic_1.0.0\\Pedantic.exe', '101', '2024-04-30T07:42:23Z', 'C#')
('Minic 2.33 64-bit 4CPU', 'https://github.com/tryingsomestuff/Minic', 'Vivien Clauzon (France)', '3188', 'saved_engines\\Minic 2.33 64-bit 4CPU\\minic_2.33_mingw_x64_nehalem.exe', '101', '2020-06-01T06:45:27Z', 'C++')
('Winter 1.0 64-bit', 'https://github.com/rosenthj/Winter', 'Jonathan Rosenthal (Switzerland)', '3188', 'saved_engines\\Winter 1.0 64-bit\\Winter_1.0_Ancient.exe', '101', '2022-10-30T20:26:17Z', 'C++')
('Igel 2.6.0 64-bit', 'https://github.com/vshcherbyna/igel', 'Volodymyr Shcherbyna (Ukraine)', '3183', 'saved_engines\\Igel 2.6.0 64-bit\\windows\\igel-x64_bmi2.exe', '101', '2020-08-01T16:45:09Z', 'C++')
('Halogen 9 64-bit', 'https://github.com/KierenP/Halogen', 'Kieren Pearson (Australia)', '3182', 'saved_engines\\Halogen 9 64-bit\\Halogen9-x64-nopopcnt.exe', '101', '2020-12-18T06:52:20Z', 'C++')
('Minic 3.02 64-bit', 'https://github.com/tryingsomestuff/Minic', 'Vivien Clauzon (France)', '3182', 'saved_engines\\Minic 3.02 64-bit\\minic_3.02_mingw_x64_core2.exe', '101', '2020-12-19T10:16:46Z', 'C++')
('Marvin 5.0.0 64-bit', 'https://github.com/bmdanielsson/marvin-chess', 'Martin Danielsson', '3179', 'saved_engines\\Marvin 5.0.0 64-bit\\marvin_5.0.0_binaries\\windows\\marvin_x86_64.exe', '101', '2021-01-12T17:08:42Z', 'C')
('Zahak 8.0 64-bit', 'https://github.com/amanjpro/zahak', 'Amanj Sherwany (Canada)', '3174', 'saved_engines\\Zahak 8.0 64-bit\\zahak-windows-amd64-8.0-avx.exe', '101', '2021-10-26T17:46:20Z', 'Go')
('Jet 1.2 64-bit', 'https://github.com/rafid-dev/jet', '', '3167', 'saved_engines\\Jet 1.2 64-bit\\jet-1.2-avx2-bmi2-windows.exe', '102', '2024-03-22T10:18:14Z', 'C++')
('Velvet 3.1.0 64-bit', 'https://github.com/mhonert/velvet-chess', 'Martin Honert (Germany)', '3166', 'saved_engines\\Velvet 3.1.0 64-bit\\velvet-v3.1.0-x86_64-avx2.exe', '102', '2021-11-14T10:03:10Z', 'Rust')
('Counter 4.1 64-bit', 'https://github.com/ChizhovVadim/CounterGo', 'Vadim Chizhov', '3165', 'saved_engines\\Counter 4.1 64-bit\\counter-4.1-windows-amd64.exe', '102', '2022-06-03T11:15:28Z', 'Go')
('Toga III 0.2 64-bit', 'https://github.com/dkappe/TogaIII', 'Fabien Letouzey (France), Thomas Gaksch (Germany), Jerry Donald Watson, Dietrich Kappe', '3165', 'saved_engines\\Toga III 0.2 64-bit\\toga3_avx2.exe', '102', '2021-01-10T19:42:31Z', 'C++')
('Counter 4.0 64-bit', 'https://github.com/ChizhovVadim/CounterGo', 'Vadim Chizhov', '3164', 'saved_engines\\Counter 4.0 64-bit\\counter-4.0-windows-amd64.exe', '102', '2021-10-06T00:00:30Z', 'Go')
('Carp 2.0.0 64-bit', 'https://github.com/dede1751/carp', 'Andrea Sgobbi (Italy)', '3163', 'saved_engines\\Carp 2.0.0 64-bit\\carp_v2.0-x86_64-pc-windows-msvc.exe', '102', '2023-03-02T21:29:14Z', 'Rust')
('Odonata 0.9.0 64-bit', 'https://github.com/akanalytics/odonata', 'Andy Watkins (England)', '3160', 'saved_engines\\Odonata 0.9.0 64-bit\\odonata-0.9.0-windows-generic.exe', '103', '2024-06-06T17:46:28Z', 'Rust')
('Princhess 0.16.0 64-bit', 'https://github.com/princesslana/princhess', 'Lana Samson (Australia)', '3158', 'saved_engines\\Princhess 0.16.0 64-bit\\princhess.exe', '103', '2024-03-12T18:32:49Z', 'Rust')
('Lynx 1.8.0 64-bit', 'https://github.com/lynx-chess/Lynx', 'Eduardo Caceres (Spain)', '3156', 'saved_engines\\Lynx 1.8.0 64-bit\\Lynx.Cli.exe', '105-106', '2024-12-20T17:15:31Z', 'C#')
('Minic 2.0 64-bit 4CPU', 'https://github.com/tryingsomestuff/Minic', 'Vivien Clauzon (France)', '3156', 'saved_engines\\Minic 2.0 64-bit 4CPU\\minic_2.00_mingw_x64_avx2_bmi2.exe', '105-106', '2020-03-31T14:38:15Z', 'C++')
('Marvin 3.6.0 64-bit 4CPU', 'https://github.com/bmdanielsson/marvin-chess', 'Martin Danielsson', '3155', 'saved_engines\\Marvin 3.6.0 64-bit 4CPU\\marvin_3.6.0_binaries\\windows\\marvin_64bit.exe', '105-106', '2020-05-21T15:09:44Z', 'C')
('Winter 0.8 64-bit 4CPU', 'https://github.com/rosenthj/Winter', 'Jonathan Rosenthal (Switzerland)', '3155', 'saved_engines\\Winter 0.8 64-bit 4CPU\\Winter_0.8_Ancient.exe', '105-106', '2020-05-25T22:11:39Z', 'C++')
('Weiss 1.3 64-bit', 'https://github.com/TerjeKir/weiss', 'Terje Kirstihagen (Norway)', '3148', 'saved_engines\\Weiss 1.3 64-bit\\weiss-nopopcnt.exe', '105-106', '2021-02-10T00:14:57Z', 'C')
('Berserk 4.1.0 64-bit', 'https://github.com/jhonnold/berserk', 'Jay Honnold (USA)', '3145', 'saved_engines\\Berserk 4.1.0 64-bit\\berserk-4.1.0-x64-avx2-pext.exe', '105-106', '2021-05-02T14:33:42Z', 'C')
('Minic 2.43 64-bit', 'https://github.com/tryingsomestuff/Minic', 'Vivien Clauzon (France)', '3145', 'saved_engines\\Minic 2.43 64-bit\\minic_2.43_mingw_x64_nehalem.exe', '105-106', '2020-07-27T20:39:58Z', 'C++')
('Mr Bob 1.1.0 64-bit', 'https://github.com/bobsquared/Mr_Bob_Chess', 'Vincent Yu (Canada)', '3145', 'saved_engines\\Mr Bob 1.1.0 64-bit\\Windows\\bob_x64.exe', '105-106', '2021-11-30T05:50:41Z', 'C++')
('Mantissa 3.3.0 64-bit', 'https://github.com/jtheardw/mantissa', 'Jeremy Wright (USA)', '3144', 'saved_engines\\Mantissa 3.3.0 64-bit\\mantissa-3.3.0-avx.exe', '105-106', '2022-01-10T23:03:15Z', 'Rust')
('Clarity 3.0.0 64-bit', 'https://github.com/Vast342/Clarity', '', '3143', 'saved_engines\\Clarity 3.0.0 64-bit\\Clarity_3.0.0_x86-64-v1.exe', '105-106', '2023-12-09T04:06:29Z', 'C++')
('Koivisto 4.0 64-bit', 'https://github.com/Luecx/Koivisto', 'Kim Kahre (Finland) , Finn Eggers (Germany)', '3143', 'saved_engines\\Koivisto 4.0 64-bit\\Koivisto_4.0-x64-windows-popcnt-avx.exe', '107', '2020-11-09T19:01:12Z', 'C++')
('Monolith 2 64-bit 4CPU', 'https://github.com/cimarronOST/Monolith', 'Jonas Mayr (Italy)', '3142', 'saved_engines\\Monolith 2 64-bit 4CPU\\Monolith_1_x64.exe', '108', '2018-11-06T19:42:23Z', 'C++')
('Svart 4 64-bit', 'https://github.com/crippa1337/svart', 'Cristopher Torgrip (Sweden)', '3141', 'saved_engines\\Svart 4 64-bit\\svart-x86_64-win-v4.exe', '108', '2023-04-23T17:12:41Z', 'Rust')
('Minic 2.53 64-bit', 'https://github.com/tryingsomestuff/Minic', 'Vivien Clauzon (France)', '3140', 'saved_engines\\Minic 2.53 64-bit\\minic_2.53_mingw_x64_core2.exe', '108', '2020-10-16T19:41:25Z', 'C++')
('Patricia 2.0 64-bit', 'https://github.com/Adam-Kulju/Patricia', 'Adam Kulju', '3139', 'saved_engines\\Patricia 2.0 64-bit\\patricia-windows-v2.exe', '108', '2024-04-03T06:06:04Z', 'C++')
('Alexandria 2.3 64-bit', 'https://github.com/PGG106/Alexandria', '', '3135', 'saved_engines\\Alexandria 2.3 64-bit\\Alexandria-2.3.exe', '108', '2022-07-13T23:45:40Z', 'C++')
('Devre 2.0 64-bit', 'https://github.com/OmerFarukTutkun/Devre', 'Omer Faruk Tutkun (Turkey)', '3133', 'saved_engines\\Devre 2.0 64-bit\\devre-2.0-avx2.exe', '108', '2021-11-15T12:40:27Z', 'C++')
('Arcanum 2.3 64-bit', 'https://github.com/LarsAur/Arcanum', 'Lars Aurud (Norway)', '3132', 'saved_engines\\Arcanum 2.3 64-bit\\Arcanum_v2.3.exe', '108', '2024-09-18T20:28:05Z', 'C++')
('Combusken 1.1.0 64-bit 4CPU', 'https://github.com/mhib/combusken', 'Marcin Henryk Bartkowiak (Poland)', '3132', 'saved_engines\\Combusken 1.1.0 64-bit 4CPU\\combusken-windows-64.exe', '108', '2020-04-06T16:36:17Z', 'Go')
('Lynx 1.7.0 64-bit', 'https://github.com/lynx-chess/Lynx', 'Eduardo Caceres (Spain)', '3129', 'saved_engines\\Lynx 1.7.0 64-bit\\Lynx.Cli.exe', '108', '2024-10-04T22:18:03Z', 'C#')
('Frozenight 5.1.0 64-bit', 'https://github.com/MinusKelvin/frozenight', 'Mark Carlson (Australia)', '3127', 'saved_engines\\Frozenight 5.1.0 64-bit\\frozenight-5.1.0-windows-x86-64-v2.exe', '108', '2022-10-07T10:15:22Z', 'Rust')
('Amoeba 3.1 64-bit 4CPU', 'https://github.com/abulmo/amoeba', 'Richard Delorme (France)', '3126', 'saved_engines\\Amoeba 3.1 64-bit 4CPU\\amoeba-3.1\\amoeba-win64-nopopcount.exe', '109', '2020-01-16T00:17:46Z', 'D')
('Illumina 2.0 64-bit', 'https://github.com/Mergener/illumina', 'Thomas Mergener (Brazil)', '3122', 'saved_engines\\Illumina 2.0 64-bit\\illumina_2.0_avx2_windows_64-bit.exe', '110', '2024-11-24T00:42:05Z', 'C++')
('FabChess 1.15 64-bit 4CPU', 'https://github.com/fabianvdW/FabChess', 'Fabian von der Warth (Germany)', '3119', 'saved_engines\\FabChess 1.15 64-bit 4CPU\\FabChessv1.15BMI2Win64.exe', '111', '2020-05-22T13:51:06Z', 'Rust')
('MIDA 2.3 64-bit', 'https://github.com/GiacomoPorpiglia/Mida', 'Giacomo Porpiglia (Italy)', '3117', 'saved_engines\\MIDA 2.3 64-bit\\mida_engine-2.3.exe', '112', '2023-12-14T15:40:49Z', 'C++')
('Frozenight 5.0.0 64-bit', 'https://github.com/MinusKelvin/frozenight', 'Mark Carlson (Australia)', '3114', 'saved_engines\\Frozenight 5.0.0 64-bit\\frozenight-5.0.0-windows-x86-64-v2.exe', '112', '2022-09-04T09:50:37Z', 'Rust')
('Midnight 7 64-bit', 'https://github.com/archishou/MidnightChessEngine', 'Archishmaan Peyyet (USA)', '3109', 'saved_engines\\Midnight 7 64-bit\\midnight-windows.exe', '112', '2023-07-18T03:24:22Z', 'C++')
('bitbit 1.2 64-bit', 'https://github.com/Spinojara/bitbit', 'Isak Ellmer (Sweden), Isak Ellmer', '3104', 'saved_engines\\bitbit 1.2 64-bit\\bitbit-1.2-windows-x86-64-avx2.exe', '113', '2024-04-29T22:21:48Z', 'C')
('Drofa 3.2.0 64-bit', 'https://github.com/justNo4b/Drofa', 'Alexander Litov (Russia)', '3102', 'saved_engines\\Drofa 3.2.0 64-bit\\Drofa_3.2.0_popcnt.exe', '113', '2021-09-08T08:33:15Z', 'C++')
('Peacekeeper 1.71 64-bit', 'https://github.com/Sazgr/peacekeeper', 'Kyle Zhang', '3100', 'saved_engines\\Peacekeeper 1.71 64-bit\\peacekeeper-171.exe', '113', '2023-08-31T14:34:04Z', 'C')
('BlackCore 3.0 64-bit', 'https://github.com/SzilBalazs/BlackCore', 'Balazs Szilagyi  (Hungary)', '3099', 'saved_engines\\BlackCore 3.0 64-bit\\BlackCore-avx2-win.exe', '113', '2022-11-09T19:42:40Z', 'C++')
('Lambergar 0.6.0 64-bit', 'https://github.com/jabolcni/Lambergar', 'Janez Podobnik (Slovenia)', '3099', 'saved_engines\\Lambergar 0.6.0 64-bit\\lambergar-v0.6.0-x86_64-win-AVX2.exe', '113', '2024-07-04T22:08:28Z', 'Zig')
('Bit-Genie 9 64-bit', 'https://github.com/Aryan1508/Bit-Genie', 'Aryan Parekh (Oman)', '3098', 'saved_engines\\Bit-Genie 9 64-bit\\Bit-Genie-9-bmi2.exe', '114', '2021-08-21T07:34:31Z', 'C++')
('Wahoo 4.0.0 64-bit', 'https://github.com/spamdrew128/Wahoo', 'Andrew Hockman (USA)', '3096', 'saved_engines\\Wahoo 4.0.0 64-bit\\wahoo_v4-x86_64-win-v1.exe', '115', '2023-08-31T12:05:45Z', 'Rust')
('Velvet 3.0.0 64-bit', 'https://github.com/mhonert/velvet-chess', 'Martin Honert (Germany)', '3094', 'saved_engines\\Velvet 3.0.0 64-bit\\velvet-v3.0.0-x86_64-avx2.exe', '115', '2021-10-19T17:47:55Z', 'Rust')
('Marvin 3.5.0 64-bit 4CPU', 'https://github.com/bmdanielsson/marvin-chess', 'Martin Danielsson', '3093', 'saved_engines\\Marvin 3.5.0 64-bit 4CPU\\marvin_3.5.0_binaries\\windows\\marvin_64bit.exe', '115', '2020-02-13T17:06:30Z', 'C')
